date,ticker,open,high,low,close,volume
2022-08-10,QCOM,142.56,146.66,140.78,145.46,1810879.0
2022-08-11,QCOM,146.54,152.17,144.04,149.31,4795662.0
2022-08-12,QCOM,141.75,144.4,139.25,140.14,1121118.0
2022-08-13,QCOM,140.78,141.85,137.19,140.11,2444915.0
2022-08-14,QCOM,143.97,145.59,140.19,140.68,438125.0
2022-08-15,QCOM,141.35,144.61,141.24,142.53,3121808.0
2022-08-16,QCOM,139.32,141.99,136.56,137.02,944990.0
2022-08-17,QCOM,140.17,141.4,139.11,140.17,2439703.0
2022-08-18,QCOM,145.06,145.28,140.38,141.86,2717535.0
2022-08-19,QCOM,146.06,149.01,141.87,143.72,4644172.0
2022-08-20,QCOM,144.95,147.49,138.96,141.85,428953.0
2022-08-21,QCOM,142.35,147.07,141.09,144.82,1105812.0
2022-08-22,QCOM,139.08,142.1,136.96,139.46,2607725.0
2022-08-23,QCOM,137.86,139.04,135.63,138.23,4455097.0
2022-08-24,QCOM,143.17,144.7,138.27,139.46,4524662.0
2022-08-25,QCOM,137.74,143.21,134.82,141.46,1949875.0
2022-08-26,QCOM,142.62,146.12,142.56,144.89,3199950.0
2022-08-27,QCOM,144.68,147.59,142.07,143.5,4051211.0
2022-08-28,QCOM,137.36,140.94,134.47,139.36,4443881.0
2022-08-29,QCOM,146.67,148.86,146.36,147.25,2486347.0
2022-08-30,QCOM,145.06,145.47,141.18,143.01,1367299.0
2022-08-31,QCOM,138.47,140.53,137.03,137.91,4981614.0
2022-09-01,QCOM,140.42,143.28,136.11,137.52,2370170.0
2022-09-02,QCOM,137.65,138.95,131.55,134.32,4373541.0
2022-09-03,QCOM,143.83,145.76,138.22,140.99,4647794.0
2022-09-04,QCOM,138.75,144.25,137.91,142.49,4533569.0
2022-09-05,QCOM,147.08,147.25,143.36,144.86,3174021.0
2022-09-06,QCOM,143.77,146.72,142.69,142.7,3556741.0
2022-09-07,QCOM,144.52,146.65,138.92,141.29,3385813.0
2022-09-08,QCOM,144.87,145.55,143.73,145.11,3741058.0
2022-09-09,QCOM,145.39,147.28,144.69,146.34,370113.0
2022-09-10,QCOM,144.27,144.41,138.95,140.84,527668.0
2022-09-11,QCOM,139.96,140.04,137.07,137.61,3231355.0
2022-09-12,QCOM,139.81,141.94,135.61,135.94,1818187.0
2022-09-13,QCOM,141.05,142.69,138.92,141.78,810929.0
2022-09-14,QCOM,140.67,143.64,135.18,137.71,4123494.0
2022-09-15,QCOM,141.4,141.81,138.3,140.65,2563163.0
2022-09-16,QCOM,143.76,145.84,138.96,140.36,1333171.0
2022-09-17,QCOM,144.45,146.69,142.14,142.33,2477897.0
2022-09-18,QCOM,140.39,144.24,139.0,144.2,476224.0
2022-09-19,QCOM,143.72,144.63,137.12,139.97,2300318.0
2022-09-20,QCOM,138.77,144.04,137.63,142.26,4794331.0
2022-09-21,QCOM,146.57,148.25,142.55,143.94,4982311.0
2022-09-22,QCOM,140.13,141.67,137.34,140.81,1588391.0
2022-09-23,QCOM,141.01,142.52,136.12,137.15,1348310.0
2022-09-24,QCOM,142.13,142.3,139.29,141.38,4677347.0
2022-09-25,QCOM,137.71,142.71,137.14,141.3,2614743.0
2022-09-26,QCOM,138.97,141.6,136.15,140.38,223246.0
2022-09-27,QCOM,144.79,150.22,142.18,148.05,4226738.0
2022-09-28,QCOM,137.73,140.95,134.79,140.66,1669514.0
2022-09-29,QCOM,140.05,142.81,139.89,141.77,3590367.0
2022-09-30,QCOM,144.64,145.11,144.57,144.72,1201342.0
2022-10-01,QCOM,138.71,141.53,137.39,138.56,2734362.0
2022-10-02,QCOM,144.98,145.98,141.7,142.74,2826474.0
2022-10-03,QCOM,147.13,148.57,144.6,147.54,2342870.0
2022-10-04,QCOM,142.78,145.96,140.31,144.54,3870286.0
2022-10-05,QCOM,143.23,147.35,142.34,145.81,1035642.0
2022-10-06,QCOM,147.05,152.79,144.08,150.53,2893137.0
2022-10-07,QCOM,138.3,138.51,135.52,135.54,4227849.0
2022-10-08,QCOM,137.26,138.54,132.46,134.88,2118275.0
2022-10-09,QCOM,146.33,151.59,144.76,150.17,229127.0
2022-10-10,QCOM,138.07,141.17,135.26,138.83,3762424.0
2022-10-11,QCOM,140.83,144.98,139.77,142.08,1217166.0
2022-10-12,QCOM,142.44,147.44,141.86,146.3,3423937.0
2022-10-13,QCOM,140.76,143.81,138.27,142.38,654240.0
2022-10-14,QCOM,141.5,144.02,138.37,140.38,4524213.0
2022-10-15,QCOM,146.05,148.52,146.02,147.63,466505.0
2022-10-16,QCOM,142.24,144.46,138.12,138.48,2639223.0
2022-10-17,QCOM,145.05,149.19,142.34,147.39,1651953.0
2022-10-18,QCOM,143.82,144.78,139.96,142.91,2396618.0
2022-10-19,QCOM,138.11,142.34,136.3,140.21,2268229.0
2022-10-20,QCOM,140.43,144.41,138.9,141.87,2430172.0
2022-10-21,QCOM,138.03,140.36,133.81,134.99,4409345.0
2022-10-22,QCOM,145.74,149.47,144.2,148.47,3127633.0
2022-10-23,QCOM,140.34,142.15,136.07,138.98,4764652.0
2022-10-24,QCOM,141.94,144.55,137.19,139.58,4025996.0
2022-10-25,QCOM,139.96,140.15,138.32,139.43,4304541.0
2022-10-26,QCOM,141.06,143.21,137.87,138.77,1131838.0
2022-10-27,QCOM,143.25,146.13,140.97,146.1,2904730.0
2022-10-28,QCOM,143.0,146.46,142.01,145.76,3575370.0
2022-10-29,QCOM,137.86,142.32,135.43,141.3,956437.0
2022-10-30,QCOM,144.57,146.82,141.93,146.37,1434958.0
2022-10-31,QCOM,140.67,144.47,139.49,141.48,4075939.0
2022-11-01,QCOM,139.3,139.96,136.47,138.46,2518074.0
2022-11-02,QCOM,142.87,144.07,140.78,141.44,932342.0
2022-11-03,QCOM,144.63,146.59,143.43,144.87,1091105.0
2022-11-04,QCOM,139.34,142.34,134.17,135.86,100435.0
2022-11-05,QCOM,146.45,148.4,145.11,148.27,3588730.0
2022-11-06,QCOM,141.5,141.86,139.73,141.05,3992292.0
2022-11-07,QCOM,141.86,146.06,139.39,143.86,1093789.0
2022-11-08,QCOM,138.13,139.17,135.22,136.57,1014634.0
2022-11-09,QCOM,146.27,149.82,144.67,147.91,4627073.0
2022-11-10,QCOM,140.97,145.36,140.8,144.77,1988847.0
2022-11-11,QCOM,141.56,144.8,140.39,143.79,1942213.0
2022-11-12,QCOM,139.62,145.01,137.59,143.08,4090277.0
2022-11-13,QCOM,146.81,146.83,142.98,144.29,870809.0
2022-11-14,QCOM,144.69,147.59,141.46,142.8,2428150.0
2022-11-15,QCOM,140.17,142.28,137.2,139.85,4816121.0
2022-11-16,QCOM,141.9,143.65,140.91,141.91,2144344.0
2022-11-17,QCOM,137.94,141.29,136.64,139.47,4372395.0
2022-11-18,QCOM,141.46,142.56,139.83,141.52,4484289.0
2022-11-19,QCOM,144.66,146.23,142.05,143.49,2355968.0
2022-11-20,QCOM,146.02,148.47,140.24,142.04,2169824.0
2022-11-21,QCOM,137.56,139.77,136.78,137.23,3090984.0
2022-11-22,QCOM,147.1,150.87,144.94,150.31,4921446.0
2022-11-23,QCOM,140.13,141.26,135.48,136.87,3851117.0
2022-11-24,QCOM,143.73,143.86,139.82,142.76,2048213.0
2022-11-25,QCOM,138.65,140.34,138.28,139.88,2390252.0
2022-11-26,QCOM,142.86,143.7,141.22,141.54,4416694.0
2022-11-27,QCOM,137.26,142.22,135.38,141.25,3567897.0
2022-11-28,QCOM,146.33,151.02,145.09,148.26,102429.0
2022-11-29,QCOM,144.22,149.98,142.2,147.57,413691.0
2022-11-30,QCOM,144.08,148.49,142.99,145.56,2336762.0
2022-12-01,QCOM,147.04,148.54,146.84,147.76,4303264.0
2022-12-02,QCOM,144.65,150.29,142.79,148.45,2581496.0
2022-12-03,QCOM,146.81,148.14,144.37,144.57,371590.0
2022-12-04,QCOM,138.79,142.6,136.56,140.64,2603439.0
2022-12-05,QCOM,141.42,143.62,138.73,142.63,418700.0
2022-12-06,QCOM,140.49,143.74,139.41,143.49,815596.0
2022-12-07,QCOM,140.53,140.91,137.39,138.06,1722814.0
2022-12-08,QCOM,139.85,140.27,137.71,138.94,4869527.0
2022-12-09,QCOM,140.94,141.41,140.13,140.19,2128321.0
2022-12-10,QCOM,140.48,145.21,140.25,142.5,3890276.0
2022-12-11,QCOM,138.59,142.74,136.71,140.08,4389661.0
2022-12-12,QCOM,145.14,147.41,143.05,145.81,3618136.0
2022-12-13,QCOM,137.65,139.78,136.04,138.79,1148074.0
2022-12-14,QCOM,146.77,148.59,145.5,146.56,3147159.0
2022-12-15,QCOM,146.5,149.98,146.18,147.66,1842359.0
2022-12-16,QCOM,146.73,148.56,144.08,145.83,3270467.0
2022-12-17,QCOM,144.84,148.07,144.13,147.56,3070666.0
2022-12-18,QCOM,146.48,149.64,146.35,147.75,3903327.0
2022-12-19,QCOM,139.39,139.67,135.43,136.09,2357746.0
2022-12-20,QCOM,137.35,141.38,135.06,138.59,1176065.0
2022-12-21,QCOM,141.45,146.77,138.74,144.82,3218356.0
2022-12-22,QCOM,142.21,145.92,141.62,145.24,1467211.0
2022-12-23,QCOM,140.99,142.64,136.77,139.32,2869952.0
2022-12-24,QCOM,144.66,146.13,139.93,142.83,4740481.0
2022-12-25,QCOM,141.87,147.06,141.72,144.54,3815120.0
2022-12-26,QCOM,145.37,145.58,145.21,145.43,198982.0
2022-12-27,QCOM,143.2,143.88,139.33,141.19,167681.0
2022-12-28,QCOM,140.71,146.88,139.55,144.39,4770717.0
2022-12-29,QCOM,145.61,150.44,143.34,149.29,2630687.0
2022-12-30,QCOM,144.51,145.85,144.12,145.75,2733483.0
2022-12-31,QCOM,145.6,147.26,142.1,143.13,4580311.0
2023-01-01,QCOM,140.1,141.73,138.28,140.63,1212557.0
2023-01-02,QCOM,146.09,148.37,141.08,142.73,2936035.0
2023-01-03,QCOM,143.6,148.89,141.76,146.32,1292546.0
2023-01-04,QCOM,142.79,146.48,142.22,144.03,3526678.0
2023-01-05,QCOM,140.26,143.25,139.38,141.32,4434913.0
2023-01-06,QCOM,142.26,142.52,137.46,140.0,3220595.0
2023-01-07,QCOM,138.54,139.67,133.81,136.18,3535521.0
2023-01-08,QCOM,141.54,146.48,141.27,144.54,4917734.0
2023-01-09,QCOM,137.88,140.04,137.3,138.21,3205554.0
2023-01-10,QCOM,137.75,141.34,135.95,138.45,3323153.0
2023-01-11,QCOM,146.78,150.6,143.83,150.01,115731.0
2023-01-12,QCOM,141.56,143.33,137.0,137.78,2765452.0
2023-01-13,QCOM,140.75,144.54,140.72,142.07,401194.0
2023-01-14,QCOM,144.65,145.42,139.17,141.7,360726.0
2023-01-15,QCOM,146.21,148.02,139.73,142.37,2379567.0
2023-01-16,QCOM,139.09,139.82,135.46,136.26,3898166.0
2023-01-17,QCOM,138.23,140.02,137.52,139.29,1072801.0
2023-01-18,QCOM,141.03,142.76,135.71,137.88,1291112.0
2023-01-19,QCOM,138.08,140.8,137.18,140.56,1211221.0
2023-01-20,QCOM,140.28,142.97,139.52,141.88,1794812.0
2023-01-21,QCOM,140.01,141.79,139.41,141.71,2185659.0
2023-01-22,QCOM,137.44,142.49,135.45,139.88,1301968.0
2023-01-23,QCOM,141.1,141.96,138.62,138.85,2463732.0
2023-01-24,QCOM,145.7,147.45,145.14,145.55,1084003.0
2023-01-25,QCOM,142.33,148.83,140.87,146.17,1846276.0
2023-01-26,QCOM,141.26,145.63,140.44,142.7,139592.0
2023-01-27,QCOM,141.37,142.67,138.06,140.88,3469661.0
2023-01-28,QCOM,143.42,145.06,139.4,141.5,439750.0
2023-01-29,QCOM,145.11,148.83,143.02,146.28,3902314.0
2023-01-30,QCOM,144.5,147.16,141.4,142.36,173109.0
2023-01-31,QCOM,143.28,145.0,142.95,143.34,1616047.0
2023-02-01,QCOM,140.2,143.55,139.5,141.43,1447060.0
2023-02-02,QCOM,139.4,141.61,136.8,140.23,2991298.0
2023-02-03,QCOM,146.56,148.21,143.85,147.79,2551390.0
2023-02-04,QCOM,145.86,149.25,143.65,147.89,2704089.0
2023-02-05,QCOM,140.78,142.93,139.52,140.29,3586473.0
2023-02-06,QCOM,145.05,146.84,144.38,144.7,800465.0
2023-02-07,QCOM,144.25,147.53,142.53,146.39,4935509.0
2023-02-08,QCOM,143.62,146.88,142.63,144.85,2492698.0
2023-02-09,QCOM,146.75,150.12,145.71,148.84,1618750.0
2023-02-10,QCOM,144.02,146.33,139.3,141.29,2685255.0
2023-02-11,QCOM,139.58,139.76,135.22,137.93,3557775.0
2023-02-12,QCOM,142.66,148.85,142.61,146.6,345739.0
2023-02-13,QCOM,138.99,140.57,136.58,139.79,2388056.0
2023-02-14,QCOM,140.41,143.51,138.88,141.56,3528739.0
2023-02-15,QCOM,145.89,146.05,143.71,145.87,2509619.0
2023-02-16,QCOM,137.51,143.24,134.57,140.79,4223037.0
2023-02-17,QCOM,140.25,141.35,137.83,140.31,881561.0
2023-02-18,QCOM,146.79,147.56,144.67,145.18,4501246.0
2023-02-19,QCOM,141.68,142.96,139.68,141.48,3970527.0
2023-02-20,QCOM,141.27,142.52,139.76,141.9,4997297.0
2023-02-21,QCOM,147.01,147.23,143.52,146.27,3321078.0
2023-02-22,QCOM,144.06,146.21,143.3,144.66,3279941.0
2023-02-23,QCOM,140.43,140.71,134.34,137.09,2570012.0
2023-02-24,QCOM,138.63,140.31,136.81,140.15,1198954.0
2023-02-25,QCOM,141.93,144.53,137.76,140.58,4332448.0
2023-02-26,QCOM,138.31,140.93,137.83,139.14,4936660.0
2023-02-27,QCOM,139.35,143.76,137.35,142.39,4405219.0
2023-02-28,QCOM,145.5,148.12,142.75,145.08,394079.0
2023-03-01,QCOM,142.85,145.61,140.9,145.29,2970211.0
2023-03-02,QCOM,146.09,148.54,140.05,142.94,1223941.0
2023-03-03,QCOM,147.09,147.66,143.53,146.28,4819748.0
2023-03-04,QCOM,143.63,145.76,141.7,144.04,1812884.0
2023-03-05,QCOM,143.79,145.77,142.51,144.9,152134.0
2023-03-06,QCOM,138.48,140.19,137.03,138.0,1272857.0
2023-03-07,QCOM,144.48,147.79,143.21,147.18,1699206.0
2023-03-08,QCOM,137.79,141.42,134.88,141.0,391528.0
2023-03-09,QCOM,142.63,146.29,140.54,145.8,2896487.0
2023-03-10,QCOM,142.59,144.41,140.12,140.98,1655019.0
2023-03-11,QCOM,139.09,143.91,136.65,142.31,898383.0
2023-03-12,QCOM,144.88,149.32,143.45,147.47,2875153.0
2023-03-13,QCOM,142.17,146.23,141.29,145.19,4517232.0
2023-03-14,QCOM,138.4,139.41,134.71,136.69,3909677.0
2023-03-15,QCOM,143.0,147.45,142.33,145.3,4646346.0
2023-03-16,QCOM,141.26,143.14,136.03,137.77,108327.0
2023-03-17,QCOM,139.31,141.16,134.78,135.77,2102827.0
2023-03-18,QCOM,145.11,147.57,141.98,143.83,3753250.0
2023-03-19,QCOM,140.27,143.55,138.64,143.02,4197336.0
2023-03-20,QCOM,142.03,144.75,135.99,138.91,4738184.0
2023-03-21,QCOM,139.68,141.05,133.31,135.99,1879367.0
2023-03-22,QCOM,145.78,148.41,145.66,147.69,2846111.0
2023-03-23,QCOM,140.47,142.63,136.65,138.35,3929705.0
2023-03-24,QCOM,141.57,142.19,140.55,141.2,3559843.0
2023-03-25,QCOM,138.06,139.09,133.22,134.18,4737690.0
2023-03-26,QCOM,140.67,142.42,138.04,141.31,1063928.0
2023-03-27,QCOM,140.17,141.33,135.98,137.46,3275314.0
2023-03-28,QCOM,138.07,139.07,134.63,135.23,3888105.0
2023-03-29,QCOM,143.57,144.42,139.97,140.07,516284.0
2023-03-30,QCOM,141.93,141.99,137.24,140.22,4675483.0
2023-03-31,QCOM,139.25,144.72,138.27,143.02,4904774.0
2023-04-01,QCOM,145.34,148.3,143.23,145.75,3449150.0
2023-04-02,QCOM,140.99,142.15,138.49,140.54,3986264.0
2023-04-03,QCOM,138.0,142.07,137.58,141.86,1087318.0
2023-04-04,QCOM,145.53,149.05,144.35,146.58,1048148.0
2023-04-05,QCOM,139.13,141.8,138.15,139.58,730283.0
2023-04-06,QCOM,137.78,138.1,132.88,135.53,2844491.0
2023-04-07,QCOM,138.48,144.74,135.59,142.19,1404041.0
2023-04-08,QCOM,137.72,138.3,136.19,137.62,1144749.0
2023-04-09,QCOM,143.08,149.81,142.14,146.82,542920.0
2023-04-10,QCOM,137.25,140.22,135.0,137.13,3328880.0
2023-04-11,QCOM,137.66,139.18,135.3,137.06,2403432.0
2023-04-12,QCOM,139.84,140.09,136.69,137.79,4503582.0
2023-04-13,QCOM,139.41,142.08,135.34,138.17,1704069.0
2023-04-14,QCOM,141.39,142.85,140.88,142.21,4712840.0
2023-04-15,QCOM,141.16,144.39,140.35,144.27,1159863.0
2023-04-16,QCOM,141.49,143.25,138.13,141.03,3225178.0
2023-04-17,QCOM,146.58,150.44,144.36,148.02,1444053.0
2023-04-18,QCOM,146.14,151.4,145.04,148.91,105238.0
2023-04-19,QCOM,142.39,145.23,138.13,139.59,3875802.0
2023-04-20,QCOM,143.96,147.37,140.99,145.66,687502.0
2023-04-21,QCOM,145.25,146.93,141.33,142.2,1053263.0
2023-04-22,QCOM,145.69,146.75,140.68,141.71,2880871.0
2023-04-23,QCOM,145.9,147.71,140.13,142.23,512909.0
2023-04-24,QCOM,142.06,144.91,138.4,140.59,4840595.0
2023-04-25,QCOM,137.71,139.22,134.84,138.08,4753915.0
2023-04-26,QCOM,145.01,145.85,142.55,143.39,2451007.0
2023-04-27,QCOM,142.13,143.52,137.71,140.16,3412053.0
2023-04-28,QCOM,141.49,146.48,141.44,145.19,3582515.0
2023-04-29,QCOM,140.41,145.05,140.16,142.41,353630.0
2023-04-30,QCOM,141.88,145.87,139.44,144.23,1363118.0
2023-05-01,QCOM,147.0,150.23,145.37,147.4,857481.0
2023-05-02,QCOM,144.82,148.77,143.8,146.3,4437969.0
2023-05-03,QCOM,143.89,146.63,141.32,142.37,1433298.0
2023-05-04,QCOM,137.81,140.09,136.34,136.62,1443844.0
2023-05-05,QCOM,146.01,148.6,145.86,147.91,323107.0
2023-05-06,QCOM,139.16,142.0,135.38,135.88,2111086.0
2023-05-07,QCOM,138.49,142.8,137.18,140.92,1894421.0
2023-05-08,QCOM,140.78,144.81,137.81,143.43,3849991.0
2023-05-09,QCOM,142.77,143.18,137.83,140.34,514158.0
2023-05-10,QCOM,146.98,149.06,141.62,144.42,502055.0
2023-05-11,QCOM,142.11,143.48,141.11,143.17,2071809.0
2023-05-12,QCOM,137.8,143.25,137.42,141.51,1853413.0
2023-05-13,QCOM,137.39,137.55,135.46,137.15,2473265.0
2023-05-14,QCOM,138.19,140.32,136.93,138.02,291668.0
2023-05-15,QCOM,143.52,145.82,138.81,141.01,149224.0
2023-05-16,QCOM,145.52,146.49,141.3,143.6,4238279.0
2023-05-17,QCOM,139.55,141.38,136.23,138.5,942544.0
2023-05-18,QCOM,146.54,147.31,144.8,145.37,3777034.0
2023-05-19,QCOM,137.81,139.17,132.28,134.94,847784.0
2023-05-20,QCOM,143.53,145.72,142.5,145.4,3532674.0
2023-05-21,QCOM,140.17,146.28,137.48,143.33,3430562.0
2023-05-22,QCOM,139.55,141.04,136.59,137.27,4865284.0
2023-05-23,QCOM,139.59,142.02,138.05,139.12,882223.0
2023-05-24,QCOM,146.42,150.69,145.51,149.43,1658883.0
2023-05-25,QCOM,145.42,146.87,139.97,142.68,377418.0
2023-05-26,QCOM,140.92,141.3,138.73,139.85,2172563.0
2023-05-27,QCOM,141.71,144.57,138.58,140.96,2260393.0
2023-05-28,QCOM,144.52,146.7,141.55,144.96,1994946.0
2023-05-29,QCOM,137.89,139.21,132.72,133.93,
2023-05-30,QCOM,137.97,139.65,136.59,139.48,1641691.0
2023-05-31,QCOM,144.23,148.99,141.37,147.36,710428.0
2023-06-01,QCOM,138.61,140.78,136.52,140.67,2478587.0
2023-06-02,QCOM,143.52,143.82,139.35,141.82,338529.0
2023-06-03,QCOM,139.94,144.12,138.2,143.56,3033930.0
2023-06-04,QCOM,144.39,147.76,143.8,146.04,546130.0
2023-06-05,QCOM,142.99,144.44,140.43,143.31,4791505.0
2023-06-06,QCOM,146.51,147.36,143.92,146.86,535765.0
2023-06-07,QCOM,147.09,150.07,146.48,147.49,705683.0
2023-06-08,QCOM,146.63,147.5,146.42,146.72,3906602.0
2023-06-09,QCOM,144.75,145.27,144.05,145.11,1085693.0
2023-06-10,QCOM,143.87,146.33,141.71,142.77,1068659.0
2023-06-11,QCOM,145.27,150.58,144.25,149.09,970933.0
2023-06-12,QCOM,137.96,142.15,136.2,140.08,2194566.0
2023-06-13,QCOM,145.07,145.9,142.6,144.96,4824859.0
2023-06-14,QCOM,145.45,145.99,143.64,145.74,3031358.0
2023-06-15,QCOM,144.3,147.42,142.55,145.59,2281044.0
2023-06-16,QCOM,140.61,142.38,138.22,139.83,3589005.0
2023-06-17,QCOM,137.53,139.79,133.36,134.76,2692128.0
2023-06-18,QCOM,146.64,150.53,145.29,150.18,1320624.0
2023-06-19,QCOM,143.2,145.81,139.71,142.23,3725635.0
2023-06-20,QCOM,143.92,146.61,138.23,140.04,3683727.0
2023-06-21,QCOM,144.52,149.11,143.06,147.05,2697309.0
2023-06-22,QCOM,141.59,142.25,139.84,139.88,2546769.0
2023-06-23,QCOM,146.36,147.43,140.43,142.6,1467791.0
2023-06-24,QCOM,137.32,137.94,133.19,134.38,1426553.0
2023-06-25,QCOM,145.45,150.46,145.02,149.32,4002811.0
2023-06-26,QCOM,145.94,151.24,144.77,149.03,108060.0
2023-06-27,QCOM,140.97,146.7,139.75,144.08,1011333.0
2023-06-28,QCOM,146.0,147.01,142.72,143.49,3602901.0
2023-06-29,QCOM,144.68,146.04,140.32,142.88,2697555.0
2023-06-30,QCOM,143.49,146.02,140.32,143.01,4834415.0
2023-07-01,QCOM,144.82,148.13,143.12,145.35,318247.0
2023-07-02,QCOM,139.54,139.67,136.3,137.68,3590331.0
2023-07-03,QCOM,146.34,148.3,140.94,143.39,334127.0
2023-07-04,QCOM,144.36,147.75,141.62,147.47,3191233.0
2023-07-05,QCOM,141.89,143.06,140.34,140.58,4579978.0
2023-07-06,QCOM,139.66,144.23,136.75,141.51,3062348.0
2023-07-07,QCOM,145.51,146.56,140.17,141.57,4987659.0
2023-07-08,QCOM,137.82,141.99,135.31,140.03,945069.0
2023-07-09,QCOM,144.93,147.78,142.18,145.19,4685545.0
2023-07-10,QCOM,140.64,141.98,138.85,140.08,4655245.0
2023-07-11,QCOM,140.86,143.77,139.68,143.61,1935298.0
2023-07-12,QCOM,139.87,140.06,137.93,138.71,3224366.0
2023-07-13,QCOM,146.47,148.52,141.64,142.66,4363124.0
2023-07-14,QCOM,140.97,141.6,136.9,138.4,1739807.0
2023-07-15,QCOM,140.67,144.56,138.45,143.92,1380419.0
2023-07-16,QCOM,142.15,144.1,138.75,141.34,175400.0
2023-07-17,QCOM,138.19,141.17,135.92,138.74,4906617.0
2023-07-18,QCOM,146.68,148.44,141.72,144.7,1252481.0
2023-07-19,QCOM,137.85,140.47,135.48,137.69,711659.0
2023-07-20,QCOM,144.53,146.61,141.78,144.34,1634023.0
2023-07-21,QCOM,145.5,148.5,143.79,148.33,3789976.0
2023-07-22,QCOM,138.63,138.78,133.88,135.06,1247072.0
2023-07-23,QCOM,141.56,144.24,139.37,142.76,2696266.0
2023-07-24,QCOM,142.19,145.93,139.71,143.6,1124686.0
2023-07-25,QCOM,145.91,148.0,142.27,142.46,4931517.0
2023-07-26,QCOM,142.38,143.89,137.12,139.88,3733875.0
2023-07-27,QCOM,142.82,142.84,138.82,138.95,2208998.0
2023-07-28,QCOM,139.02,140.87,134.64,136.23,3305563.0
2023-07-29,QCOM,141.24,143.15,138.66,141.25,474171.0
2023-07-30,QCOM,137.4,139.13,136.85,138.07,4763630.0
2023-07-31,QCOM,140.42,144.31,138.95,143.21,2066751.0
2023-08-01,QCOM,147.06,149.84,146.35,146.65,902265.0
2023-08-02,QCOM,145.92,147.75,140.38,142.95,3576675.0
2023-08-03,QCOM,147.08,149.97,146.44,149.29,1249414.0
2023-08-04,QCOM,137.53,138.41,136.54,136.65,304638.0
2023-08-05,QCOM,140.06,146.08,137.71,143.13,2517836.0
2023-08-06,QCOM,137.77,139.25,134.85,137.29,3826429.0
2023-08-07,QCOM,138.69,141.51,136.48,138.99,2929432.0
2023-08-08,QCOM,141.52,141.68,136.83,139.38,1285495.0
2023-08-09,QCOM,143.5,145.88,139.5,142.18,846535.0
2023-08-10,QCOM,142.23,145.54,141.11,142.94,4315613.0
2023-08-11,QCOM,141.74,143.22,140.31,142.98,640064.0
2023-08-12,QCOM,137.66,139.34,134.66,135.23,1148590.0
2023-08-13,QCOM,137.31,138.35,135.96,138.16,974000.0
2023-08-14,QCOM,142.51,143.97,138.09,140.1,730743.0
2023-08-15,QCOM,137.42,137.84,134.78,135.35,1410661.0
2023-08-16,QCOM,140.77,144.21,139.11,142.29,3512485.0
2023-08-17,QCOM,142.48,143.64,138.71,139.23,791488.0
2023-08-18,QCOM,140.79,142.86,137.71,139.91,2254425.0
2023-08-19,QCOM,146.23,151.81,143.31,148.89,2560659.0
2023-08-20,QCOM,143.68,145.56,143.23,143.3,4548635.0
2023-08-21,QCOM,143.72,146.53,142.34,146.3,4550676.0
2023-08-22,QCOM,146.17,148.72,144.13,147.37,1736230.0
2023-08-23,QCOM,143.1,142.56,146.81,145.65,4679936.0
2023-08-24,QCOM,137.74,138.22,135.37,135.53,2541798.0
2023-08-25,QCOM,145.14,146.33,144.87,146.31,3390788.0
2023-08-26,QCOM,137.57,139.07,134.69,136.09,492267.0
2023-08-27,QCOM,141.13,142.34,137.37,137.83,3995390.0
2023-08-28,QCOM,138.31,143.49,136.93,142.26,3485392.0
2023-08-29,QCOM,140.58,142.24,138.94,139.18,2199804.0
2023-08-30,QCOM,138.37,140.53,134.99,135.64,3168919.0
2023-08-31,QCOM,137.51,140.96,134.76,138.67,1873447.0
2023-09-01,QCOM,144.54,145.79,138.83,141.61,2617806.0
2023-09-02,QCOM,138.27,139.87,134.05,135.84,2195243.0
2023-09-03,QCOM,140.26,144.81,137.4,143.11,4221871.0
2023-09-04,QCOM,140.55,143.16,138.94,140.88,3828663.0
2023-09-05,QCOM,141.03,141.49,139.19,141.02,2065505.0
2023-09-06,QCOM,137.3,137.48,132.29,133.89,2928312.0
2023-09-07,QCOM,138.53,140.85,135.63,138.13,307529.0
2023-09-08,QCOM,138.97,139.04,137.49,138.8,4160255.0
2023-09-09,QCOM,140.3,143.99,137.62,142.21,788634.0
2023-09-10,QCOM,146.55,147.79,143.53,145.1,3520596.0
2023-09-11,QCOM,142.96,145.13,142.51,143.67,4875078.0
2023-09-12,QCOM,137.74,141.32,136.91,139.09,3682943.0
2023-09-13,QCOM,140.75,142.71,138.6,139.01,3271504.0
2023-09-14,QCOM,140.3,142.09,137.68,139.06,1543060.0
2023-09-15,QCOM,143.66,145.07,141.75,141.83,1804226.0
2023-09-16,QCOM,143.64,147.37,142.67,145.26,2038331.0
2023-09-17,QCOM,138.66,142.37,135.93,141.87,3496887.0
2023-09-18,QCOM,142.37,144.05,137.83,138.44,1317075.0
2023-09-19,QCOM,145.05,145.7,143.44,144.64,4346977.0
2023-09-20,QCOM,145.56,150.2,145.33,148.29,301756.0
2023-09-21,QCOM,138.78,140.49,137.37,139.69,4821605.0
2023-09-22,QCOM,143.56,146.41,140.5,143.15,4464445.0
2023-09-23,QCOM,138.68,142.24,138.59,140.27,975681.0
2023-09-24,QCOM,146.18,148.56,142.18,142.51,3030541.0
2023-09-25,QCOM,137.47,141.73,135.09,140.91,1803019.0
2023-09-26,QCOM,143.63,144.62,140.96,144.04,1100253.0
