transaction_id,date,ticker,action,quantity,price
2488,2023-05-26,BAC,BUY,476.0,200.68
2489,2022-08-19,CSCO,BUY,331.0,127.99
2490,2022-04-01,NVDA,SELL,380.0,461.55
2491,2022-12-14,PEP,SELL,75.0,392.37
2492,2022-04-03,PEP,SELL,335.0,432.99
2493,2022-11-06,MRK,BUY,476.0,433.13
2494,2023-09-29,NVDA,BUY,484.0,60.15
2495,2023-08-29,TSLA,SELL,399.0,483.49
2496,2023-06-03,TSLA,BUY,114.0,404.29
2497,2022-11-25,PFE,BUY,190.0,324.15
2498,2022-12-12,AMAT,SELL,467.0,138.15
2499,2023-03-21,AVGO,BUY,239.0,457.71
2500,2022-10-22,KO,SELL,230.0,222.49
2501,2022-12-22,QCOM,BUY,179.0,109.17
2502,2023-08-07,MRK,BUY,99.0,238.64
2503,2023-05-16,GOOGL,BUY,7.0,245.38
2504,2022-09-07,HON,SELL,288.0,232.23
2505,2022-06-30,BAC,SELL,256.0,79.53
2506,2023-08-13,NVDA,BUY,187.0,468.21
2507,2022-09-27,AMZN,BUY,232.0,195.58
2508,2023-09-01,IBM,BUY,285.0,132.44
2509,2023-04-12,GOOGL,BUY,101.0,207.2
2510,2022-03-22,MRK,BUY,157.0,175.01
2511,2022-10-09,COST,SELL,13.0,235.24
2512,2023-01-05,JPM,SELL,431.0,128.65
2513,2023-06-29,ADBE,BUY,229.0,93.47
2514,2023-02-02,DIS,BUY,65.0,350.39
2515,2022-06-03,CSCO,BUY,234.0,320.95
2516,2022-08-19,KO,SELL,406.0,400.14
2517,2023-06-08,CSCO,SELL,481.0,239.39
2518,2023-08-26,QCOM,SELL,27.0,247.3
2519,2022-03-09,UPS,SELL,165.0,334.47
2520,2023-11-27,GOOGL,SELL,72.0,93.95
2521,2022-08-31,KO,SELL,26.0,314.34
2522,2023-09-15,QCOM,BUY,64.0,355.9
2523,2023-09-17,AMAT,SELL,298.0,359.75
2524,2023-09-01,PEP,BUY,219.0,483.23
2525,2023-08-09,META,BUY,475.0,314.78
2526,2022-06-20,PEP,BUY,73.0,310.87
2527,2022-08-13,TGT,BUY,43.0,83.67
2528,2023-10-04,ORCL,SELL,425.0,475.29
2529,2022-12-20,AAPL,BUY,35.0,434.08
2530,2022-04-27,IBM,SELL,186.0,245.82
2531,2023-03-10,AMD,BUY,451.0,87.33
2532,2023-09-18,NFLX,BUY,37.0,93.59
2533,2022-06-15,PEP,BUY,397.0,309.62
2534,2023-10-30,NFLX,BUY,28.0,406.26
2535,2022-04-03,GOOGL,SELL,143.0,369.88
2536,2023-02-11,AMAT,SELL,422.0,329.22
2537,2022-11-07,MSFT,BUY,271.0,138.54
2538,2023-08-21,ADBE,SELL,109.0,381.02
2539,2023-10-11,TSLA,SELL,466.0,93.42
2540,2022-06-09,CSCO,BUY,360.0,472.61
2541,2022-07-31,CSCO,SELL,115.0,333.94
2542,2022-06-01,DIS,BUY,81.0,123.73
2543,2023-04-23,ORCL,BUY,215.0,189.84
2544,2023-08-16,AAPL,SELL,155.0,413.87
2545,2022-02-21,TGT,SELL,388.0,313.98
2546,2022-11-22,BAC,SELL,424.0,123.34
2547,2022-06-16,KO,BUY,220.0,233.8
2548,2023-07-27,NFLX,SELL,161.0,193.46
2549,2023-04-10,MRK,BUYY,341.0,488.77
2550,2022-01-27,JPM,SELL,2.0,419.4
2551,2023-11-10,PFE,BUY,476.0,263.69
2552,2022-04-20,META,BUY,319.0,438.46
2553,2022-07-20,AVGO,BUY,471.0,447.53
2554,2022-01-06,TSLA,BUY,407.0,321.35
2555,2023-05-03,TGT,BUY,429.0,72.54
2556,2022-11-13,NFLX,SELL,100.0,453.08
2557,2022-05-14,BAC,BUY,422.0,280.52
2558,2023-06-28,PEP,SELL,289.0,304.26
2559,2023-09-29,MSFT,BUY,473.0,438.34
2560,2023-11-05,DIS,BUY,48.0,65.36
2561,2022-02-04,ADBE,SELL,408.0,276.71
2562,2023-11-24,AMZN,SELL,26.0,69.12
2563,2022-07-15,AMAT,SELL,73.0,449.05
2564,2023-01-21,AMZN,SELL,329.0,223.15
2565,2023-02-20,TGT,BUY,33.0,74.76
2566,2023-08-19,JPM,BUY,76.0,307.99
2567,2023-07-07,IBM,BUY,86.0,105.11
2568,2023-06-02,NFLX,BUY,342.0,353.49
2569,2022-06-03,CSCO,BUY,413.0,425.07
2570,2023-01-20,BAC,SELL,169.0,113.23
2571,2022-08-13,COST,BUY,341.0,463.14
2572,2023-11-13,AAPL,SELL,166.0,100.37
2573,2023-02-28,HON,BUYY,65.0,257.47
2574,2022-12-15,TSLA,BUY,220.0,134.87
2575,2023-04-27,MRK,BUY,163.0,489.23
2576,2022-06-29,DIS,BUY,30.0,145.36
2577,2023-06-25,ORCL,SELL,90.0,295.22
2578,2023-08-01,TGT,SELL,142.0,241.91
2579,2023-11-27,BAC,BUY,244.0,130.69
2580,2022-05-09,CSCO,SELL,307.0,110.54
2581,2022-02-13,AMAT,BUY,54.0,354.51
2582,2023-08-05,JPM,SELL,383.0,312.04
2583,2022-04-05,COST,BUY,59.0,377.44
2584,2023-10-26,NVDA,SELL,421.0,320.54
2585,2023-04-20,PYPL,BUY,138.0,193.65
2586,2022-03-31,JPM,SELL,453.0,439.02
2587,2022-08-05,PEP,BUY,188.0,129.44
2588,2023-09-01,IBM,BUY,209.0,189.66
2589,2023-03-14,QCOM,SELL,25.0,385.53
2590,2022-03-01,DIS,BUY,95.0,386.54
2591,2023-08-24,JPM,SELL,,382.11
2592,2022-03-18,TGT,BUY,343.0,216.6
2593,2022-02-03,AMD,SELL,149.0,366.35
2594,2022-03-01,HON,BUY,186.0,498.32
2595,2023-02-18,IBM,BUY,269.0,289.34
2596,2022-06-08,NFLX,BUY,331.0,353.16
2597,2022-09-23,MSFT,BUY,329.0,338.99
2598,2022-08-23,TSLA,BUY,342.0,155.96
2599,2023-04-11,AMD,BUY,296.0,89.81
2600,2023-10-11,GOOGL,SELL,264.0,442.81
2601,2023-05-21,PFE,SELL,392.0,221.0
2602,2023-10-20,CSCO,BUY,149.0,441.22
2603,2022-01-20,AVGO,SELL,264.0,158.35
2604,2022-08-02,PFE,SELL,451.0,288.27
2605,2022-12-01,JPM,SELL,124.0,243.05
2606,2022-09-19,CSCO,BUY,74.0,337.43
2607,2022-07-21,IBM,SELL,304.0,302.05
2608,2023-10-17,ADBE,BUY,203.0,265.65
2609,2022-02-23,WMT,BUY,406.0,376.2
2610,2022-02-11,DIS,BUY,423.0,260.34
2611,2022-01-25,GOOGL,BUY,449.0,257.19
2612,2023-11-12,BAC,SELL,379.0,68.69
2613,2022-03-03,TGT,SELL,480.0,116.04
2614,2022-10-21,MRK,BUY,317.0,355.85
2615,2022-05-01,COST,BUY,79.0,436.98
2616,2022-08-27,DIS,SELL,64.0,234.59
2617,2023-04-26,ORCL,BUY,333.0,134.21
2618,2023-03-19,NFLX,SELL,351.0,289.95
2619,2023-08-05,CSCO,BUY,230.0,178.0
2620,2022-07-28,KO,BUY,227.0,410.69
2621,2023-06-12,ORCL,BUY,361.0,89.67
2622,2023-07-01,META,SELL,338.0,452.07
2623,2023-08-05,HON,SELL,372.0,277.26
2624,2022-11-21,PYPL,BUY,10.0,195.59
2625,2022-07-29,ADBE,SELL,490.0,101.54
2626,2023-04-15,AMAT,BUY,354.0,491.52
2627,2022-10-08,AMAT,SELL,156.0,387.48
2628,2023-11-26,JPM,BUY,221.0,458.27
2629,2022-11-29,QCOM,SELL,96.0,472.15
2630,2023-10-23,JPM,SELL,480.0,117.33
2631,2022-10-17,JPM,SELL,285.0,166.44
2632,2022-06-11,META,BUY,401.0,351.87
2633,2022-11-11,PFE,SELL,342.0,437.62
2634,2023-05-27,MSFT,BUY,193.0,275.98
2635,2022-03-25,MRK,BUY,52.0,163.1
2636,2022-05-13,AMD,SELL,322.0,186.85
2637,2022-09-27,GOOGL,SELL,27.0,217.53
2638,2022-07-01,AMAT,SELL,363.0,215.46
2639,2022-07-13,IBM,BUY,240.0,388.85
2640,2022-10-03,PFE,SELL,49.0,52.64
2641,2022-03-23,ORCL,BUY,373.0,290.19
2642,2023-03-10,META,BUY,223.0,386.14
2643,2023-04-28,GOOGL,SELL,493.0,201.21
2644,2023-11-06,AVGO,SELL,301.0,284.1
2645,2023-07-22,BAC,SELL,154.0,107.96
2646,2022-05-15,AVGO,SELL,417.0,154.48
2647,2023-11-14,KO,SELL,345.0,408.45
2648,2023-04-20,TGT,SELL,483.0,406.07
2649,2023-05-30,ADBE,BUY,256.0,271.46
2650,2023-03-05,ADBE,BUY,8.0,324.72
2651,2022-03-02,MRK,BUY,188.0,334.29
2652,2023-07-31,KO,SELL,61.0,379.25
2653,2022-11-23,TGT,SELL,36.0,388.55
2654,2022-11-11,NVDA,SELL,367.0,322.57
2655,2022-02-12,INTC,SELL,242.0,131.68
2656,2022-02-19,MSFT,BUY,487.0,338.81
2657,2023-07-27,IBM,BUY,11.0,81.07
2658,2022-10-21,ORCL,BUY,61.0,59.65
2659,2022-05-30,MSFT,SELL,51.0,469.6
2660,2023-06-20,AMZN,BUYY,27.0,129.64
2661,2022-07-17,TSLA,SELL,472.0,159.47
2662,2022-05-10,CSCO,BUY,424.0,245.04
2663,2022-02-01,ORCL,SELL,37.0,161.72
2664,2022-09-21,AMD,BUY,281.0,494.61
2665,2023-11-08,WMT,SELL,428.0,72.38
2666,2023-05-17,AMZN,BUY,47.0,170.97
2667,2023-03-17,UPS,BUY,299.0,403.42
2668,2022-07-05,BAC,BUY,446.0,98.89
2669,2023-07-09,TSLA,BUY,211.0,150.04
2670,2023-06-24,PEP,BUY,432.0,328.97
2671,2022-12-31,BAC,SELL,145.0,204.89
2672,2023-03-03,QCOM,SELL,417.0,176.49
2673,2023-10-20,MRK,BUY,28.0,182.02
2674,2023-04-03,META,BUY,56.0,385.91
2675,2022-12-03,TGT,SELL,71.0,136.27
2676,2022-12-16,GOOGL,SELL,472.0,329.05
2677,2022-11-04,AVGO,SELL,170.0,211.27
2678,2023-08-27,ADBE,BUY,391.0,238.04
2679,2022-02-10,MRK,BUY,46.0,210.03
2680,2022-08-08,KO,BUY,471.0,132.04
2681,2022-08-07,MSFT,BUY,385.0,156.81
2682,2022-02-25,PYPL,SELL,304.0,300.03
2683,2023-02-26,QCOM,BUY,413.0,74.96
2684,2022-12-25,MSFT,BUY,339.0,112.88
2685,2023-05-22,GOOGL,SELL,476.0,493.66
2686,2022-04-27,INTC,BUY,34.0,134.66
2687,2022-01-06,BAC,BUY,320.0,359.82
2688,2022-03-29,IBM,BUY,489.0,65.4
2689,2023-07-07,NVDA,BUYY,89.0,231.36
2690,2023-09-01,NFLX,SELL,302.0,454.89
2691,2022-07-22,MRK,BUY,271.0,341.75
2692,2023-06-10,QCOM,SELL,22.0,229.59
2693,2022-02-05,DIS,BUY,226.0,111.09
2694,2022-06-07,UPS,SELL,57.0,430.58
2695,2023-03-27,TSLA,SELL,42.0,210.09
2696,2023-05-06,PFE,BUY,220.0,470.09
2697,2023-08-30,AMAT,SELL,201.0,273.99
2698,2022-08-07,COST,SELL,381.0,290.52
2699,2023-03-01,COST,BUY,260.0,302.57
2700,2022-06-15,HON,SELL,129.0,498.89
2701,2023-06-12,MSFT,BUYY,402.0,163.25
2702,2023-11-29,PFE,BUY,133.0,158.65
2703,2023-10-22,WMT,BUY,99.0,164.64
2704,2023-06-05,QCOM,SELL,496.0,496.42
2705,2022-08-15,CSCO,BUY,359.0,329.69
2706,2022-06-23,QCOM,BUY,58.0,163.94
2707,2023-04-15,KO,SELL,433.0,270.88
2708,2022-02-06,MRK,BUY,10.0,146.71
2709,2022-02-22,BAC,SELL,195.0,168.84
2710,2023-08-16,AVGO,BUY,217.0,359.8
2711,2023-07-17,AMZN,SELL,316.0,199.92
2712,2023-03-07,COST,BUY,9.0,337.36
2713,2022-03-01,COST,SELL,195.0,420.17
2714,2023-07-27,QCOM,BUYY,223.0,259.13
2715,2023-02-28,KO,SELL,100.0,378.74
2716,2023-07-22,META,SELL,156.0,342.26
2717,2022-11-18,PEP,BUY,436.0,430.6
2718,2022-01-09,AMAT,BUY,64.0,412.43
2719,2022-12-18,AMD,SELL,37.0,183.14
2720,2022-08-25,CSCO,SELL,488.0,286.71
2721,2022-11-17,PFE,BUY,308.0,485.41
2722,2023-09-14,KO,BUY,45.0,431.43
2723,2023-09-18,ADBE,SELL,167.0,345.32
2724,2023-09-21,PYPL,SELL,24.0,492.14
2725,2023-07-26,PFE,SELL,99.0,298.84
2726,2022-04-25,CSCO,BUY,118.0,132.9
2727,2022-11-24,AVGO,BUY,23.0,408.12
2728,2022-07-06,MSFT,SELL,368.0,149.05
2729,2023-03-27,HON,SELL,6.0,310.54
2730,2023-01-20,NVDA,BUY,423.0,463.62
2731,2022-02-05,AMAT,BUY,483.0,242.38
2732,2023-05-10,QCOM,BUYY,244.0,407.23
2733,2023-10-27,TSLA,SELL,86.0,77.96
2734,2023-01-19,JPM,SELL,274.0,391.88
2735,2023-05-13,AVGO,SELL,437.0,76.43
2736,2022-07-26,TGT,BUY,155.0,312.47
2737,2023-02-25,INTC,SELL,26.0,116.98
2738,2023-07-16,AMZN,SELL,332.0,62.82
2739,2023-08-13,ORCL,SELL,180.0,184.98
2740,2022-11-11,TSLA,BUY,188.0,454.38
2741,2022-10-11,AMAT,SELL,257.0,449.46
2742,2023-08-11,IBM,BUY,449.0,289.97
2743,2022-06-25,PYPL,BUY,208.0,499.59
2744,2022-12-21,NFLX,BUY,167.0,280.88
2745,2023-01-01,IBM,SELL,336.0,426.05
2746,2023-07-25,BAC,SELL,232.0,497.65
2747,2023-08-26,AMD,BUY,174.0,402.43
2748,2022-02-21,TSLA,BUY,183.0,342.5
2749,2022-06-03,BAC,SELL,286.0,358.85
2750,2022-06-29,PFE,BUY,92.0,108.91
2751,2022-03-12,INTC,BUY,13.0,60.9
2752,2023-06-07,AMAT,SELL,38.0,236.21
2753,2023-02-13,GOOGL,SELL,67.0,275.21
2754,2022-11-21,NVDA,BUY,170.0,154.65
2755,2023-02-25,DIS,SELL,424.0,495.84
2756,2022-10-09,WMT,BUY,402.0,261.1
2757,2022-09-18,PEP,BUYY,470.0,320.85
2758,2023-11-21,BAC,BUY,414.0,110.74
2759,2022-03-22,IBM,BUY,409.0,451.51
2760,2022-06-04,AVGO,SELL,85.0,169.02
2761,2023-09-18,MSFT,SELL,346.0,52.62
2762,2022-07-21,JPM,SELL,229.0,234.21
2763,2022-11-18,GOOGL,BUY,337.0,384.05
2764,2022-03-05,GOOGL,SELL,108.0,315.15
2765,2022-01-27,UPS,SELL,261.0,343.57
2766,2022-01-25,AAPL,SELL,232.0,435.67
2767,2023-11-28,HON,BUY,83.0,56.81
2768,2022-12-31,JPM,SELL,252.0,487.76
2769,2023-05-15,UPS,BUY,307.0,412.85
2770,2022-09-15,COST,BUY,336.0,228.85
2771,2023-04-09,NFLX,SELL,66.0,279.09
2772,2023-04-27,NFLX,SELL,424.0,376.74
2773,2023-02-12,PFE,BUY,,324.51
2774,2023-08-25,AVGO,BUY,127.0,480.51
2775,2023-03-10,TSLA,SELL,289.0,267.26
2776,2023-10-30,COST,SELL,362.0,250.89
2777,2022-02-06,BAC,BUY,210.0,271.46
2778,2023-04-16,DIS,BUY,264.0,210.43
2779,2023-05-26,ORCL,BUY,303.0,455.38
2780,2022-02-26,MSFT,BUY,21.0,52.93
2781,2023-08-16,TGT,BUY,306.0,195.29
2782,2023-10-26,PFE,BUY,332.0,424.4
2783,2022-09-01,WMT,BUY,312.0,476.43
2784,2023-08-16,META,BUY,185.0,61.44
2785,2023-11-21,GOOGL,SELL,26.0,148.5
2786,2022-03-20,TSLA,SELL,192.0,333.8
2787,2023-01-13,PFE,BUY,307.0,339.49
2788,2023-04-20,AMD,BUY,434.0,116.7
2789,2023-03-03,ORCL,SELL,396.0,269.42
2790,2023-05-06,TSLA,SELL,146.0,478.63
2791,2023-08-27,INTC,SELL,39.0,71.58
2792,2023-01-01,AAPL,SELL,138.0,171.9
2793,2022-11-11,NFLX,BUY,302.0,250.43
2794,2023-05-22,MRK,BUY,339.0,190.07
2795,2023-07-04,MRK,SELL,250.0,142.42
2796,2023-09-19,AAPL,BUY,149.0,241.26
2797,2023-09-09,NFLX,BUY,180.0,212.14
2798,2022-02-04,CSCO,SELL,115.0,449.9
2799,2022-04-12,AMAT,SELL,426.0,371.06
2800,2023-03-03,HON,BUYY,347.0,499.14
2801,2023-10-02,QCOM,BUY,497.0,95.98
2802,2023-02-26,IBM,SELL,258.0,396.14
2803,2022-05-18,NVDA,SELL,219.0,223.34
2804,2022-07-17,JPM,BUY,476.0,388.42
2805,2022-06-13,META,SELL,436.0,133.14
2806,2022-12-29,IBM,BUY,107.0,244.3
2807,2022-05-09,QCOM,SELL,118.0,134.34
2808,2022-06-27,IBM,BUY,69.0,287.88
2809,2022-05-12,AMZN,SELL,211.0,310.85
2810,2023-06-09,ORCL,SELL,316.0,300.57
2811,2022-05-21,AMD,SELL,378.0,232.1
2812,2022-06-11,PFE,SELL,291.0,358.63
2813,2023-02-24,AVGO,BUY,14.0,463.56
2814,2022-11-17,PFE,BUY,110.0,265.35
2815,2023-01-10,AAPL,SELL,7.0,450.31
2816,2023-11-08,WMT,BUY,478.0,136.61
2817,2023-03-22,MSFT,BUY,258.0,336.65
2818,2022-01-18,AMAT,SELL,84.0,360.16
2819,2022-01-27,TGT,BUY,496.0,403.05
2820,2023-03-26,META,SELL,484.0,154.3
2821,2023-06-19,NFLX,BUY,253.0,445.46
2822,2022-08-13,CSCO,BUY,107.0,111.95
2823,2022-09-23,CSCO,BUY,158.0,146.1
2824,2022-02-03,TGT,BUY,99.0,424.99
2825,2022-01-17,PFE,BUY,83.0,58.26
2826,2023-03-02,ADBE,BUY,165.0,486.8
2827,2022-01-10,ORCL,SELL,371.0,215.12
2828,2022-11-26,TSLA,SELL,74.0,189.31
2829,2022-06-05,TSLA,BUY,27.0,423.43
2830,2023-10-11,BAC,SELL,481.0,460.04
2831,2022-01-30,AVGO,BUY,98.0,64.14
2832,2023-03-11,COST,BUY,318.0,221.86
2833,2023-11-18,MRK,SELL,124.0,179.92
2834,2022-03-22,JPM,BUY,36.0,168.95
2835,2022-06-24,META,SELL,294.0,187.23
2836,2023-06-15,UPS,SELL,81.0,78.97
2837,2023-10-01,WMT,BUY,156.0,483.0
2838,2023-05-22,PFE,SELL,49.0,357.18
2839,2022-09-15,GOOGL,BUY,182.0,201.76
2840,2022-02-24,PFE,SELL,341.0,420.85
2841,2023-07-24,AMZN,BUY,31.0,390.85
2842,2023-10-11,JPM,BUY,272.0,191.65
2843,2023-10-22,COST,SELL,98.0,213.23
2844,2023-11-06,AAPL,SELL,9.0,204.84
2845,2023-06-21,DIS,BUYY,384.0,231.58
2846,2023-06-25,CSCO,SELL,183.0,133.56
2847,2023-02-20,NVDA,BUY,90.0,107.79
2848,2022-04-10,PFE,SELL,436.0,76.66
2849,2022-12-20,QCOM,BUY,405.0,85.55
2850,2022-02-03,COST,SELL,129.0,185.79
2851,2023-04-14,KO,SELL,191.0,376.96
2852,2023-04-05,META,SELL,213.0,421.65
2853,2022-07-20,PYPL,SELL,127.0,208.21
2854,2022-03-02,ORCL,SELL,444.0,219.77
2855,2022-09-20,META,BUY,255.0,457.58
2856,2022-10-06,ADBE,BUY,292.0,235.62
2857,2023-02-15,TGT,BUY,214.0,92.42
2858,2022-11-16,AMZN,BUY,54.0,257.48
2859,2023-02-19,QCOM,SELL,274.0,242.63
2860,2022-10-27,AVGO,SELL,486.0,165.32
2861,2022-05-03,CSCO,SELL,87.0,331.05
2862,2023-11-15,ADBE,BUY,437.0,394.02
2863,2023-06-23,META,SELL,293.0,274.51
2864,2023-09-26,PEP,SELL,422.0,215.62
2865,2022-01-31,DIS,BUY,33.0,138.63
2866,2022-08-15,AMD,SELL,66.0,254.87
2867,2022-01-06,PYPL,SELL,365.0,222.39
2868,2022-05-13,AMAT,BUY,279.0,104.73
2869,2022-02-12,JPM,SELL,3.0,381.75
2870,2022-01-28,CSCO,BUY,420.0,280.57
2871,2023-02-28,MRK,BUY,414.0,298.17
2872,2023-07-01,MRK,SELL,349.0,448.55
2873,2023-04-04,TSLA,SELL,77.0,261.25
2874,2023-02-25,GOOGL,BUY,381.0,221.92
2875,2023-07-25,QCOM,SELL,346.0,75.0
2876,2022-07-26,MSFT,SELL,349.0,255.91
2877,2023-07-17,DIS,BUYY,325.0,53.59
2878,2022-09-26,ORCL,SELL,456.0,96.77
2879,2022-11-17,MRK,BUYY,79.0,172.04
2880,2023-11-06,MSFT,BUY,298.0,458.59
2881,2023-11-16,KO,SELL,155.0,225.19
2882,2023-03-30,AAPL,BUYY,16.0,374.41
2883,2022-11-12,AMZN,BUY,276.0,300.64
2884,2022-12-03,HON,BUY,251.0,70.01
2885,2022-05-26,AVGO,SELL,437.0,454.33
2886,2023-01-24,WMT,SELL,401.0,295.91
2887,2022-09-08,COST,SELL,174.0,278.47
2888,2022-01-10,UPS,SELL,81.0,262.5
2889,2023-05-14,PEP,SELL,431.0,129.84
2890,2022-07-17,CSCO,SELL,34.0,92.37
2891,2023-08-27,PEP,BUY,349.0,439.1
2892,2023-01-05,HON,SELL,34.0,248.11
2893,2022-02-17,AVGO,SELL,87.0,332.97
2894,2022-04-14,INTC,SELL,368.0,289.36
2895,2022-06-19,META,BUY,315.0,261.33
2896,2022-12-20,MSFT,BUYY,429.0,438.93
2897,2022-10-20,CSCO,SELL,11.0,58.46
2898,2023-10-07,NFLX,SELL,63.0,99.15
2899,2022-03-17,ADBE,SELL,453.0,265.77
2900,2023-09-09,QCOM,BUYY,58.0,431.26
2901,2023-11-27,AMAT,BUY,196.0,108.54
2902,2022-12-24,MRK,SELL,364.0,413.43
2903,2022-06-18,AVGO,SELL,69.0,421.05
2904,2022-04-08,MRK,BUY,99.0,125.12
2905,2023-08-27,INTC,BUY,76.0,113.79
2906,2022-07-31,WMT,SELL,413.0,461.09
2907,2022-07-29,PEP,BUYY,481.0,208.4
2908,2023-05-15,ADBE,SELL,282.0,252.97
2909,2022-07-24,DIS,SELL,480.0,344.3
2910,2023-01-22,PFE,BUY,479.0,243.7
2911,2023-03-03,NVDA,BUY,323.0,473.71
2912,2022-10-16,PEP,SELL,433.0,261.27
2913,2023-11-01,AMD,SELL,159.0,131.96
2914,2023-01-01,IBM,SELL,440.0,361.07
2915,2022-04-07,AVGO,SELL,459.0,362.77
2916,2022-02-23,ORCL,SELL,485.0,303.26
2917,2022-11-02,BAC,SELL,354.0,177.62
2918,2023-03-19,AVGO,BUY,35.0,183.61
2919,2023-09-03,CSCO,SELL,136.0,213.39
2920,2023-06-19,NVDA,SELL,359.0,189.13
2921,2023-08-03,PFE,BUY,27.0,218.77
2922,2022-12-27,TSLA,BUY,20.0,453.81
2923,2022-01-17,NVDA,BUY,406.0,470.08
2924,2023-04-14,TSLA,BUY,485.0,107.35
2925,2022-02-08,AMZN,BUY,150.0,320.15
2926,2023-11-07,GOOGL,SELL,41.0,294.55
2927,2022-10-28,NVDA,BUY,29.0,94.16
2928,2022-11-14,WMT,BUY,41.0,455.3
2929,2023-07-22,AAPL,SELL,21.0,53.05
2930,2023-03-17,AMZN,BUY,194.0,377.48
2931,2022-12-25,ADBE,BUY,187.0,145.58
2932,2023-05-13,CSCO,SELL,300.0,101.68
2933,2023-06-07,MSFT,BUY,257.0,168.87
2934,2022-08-26,HON,SELL,59.0,474.09
2935,2022-03-18,JPM,SELL,256.0,364.23
2936,2023-05-05,IBM,BUY,22.0,258.49
2937,2022-01-31,AMD,BUY,486.0,218.74
2938,2023-03-05,UPS,SELL,133.0,212.67
2939,2023-10-25,COST,SELL,329.0,361.37
2940,2022-01-26,GOOGL,SELL,271.0,326.4
2941,2023-01-14,NFLX,BUYY,461.0,476.6
2942,2022-04-26,META,SELL,189.0,175.16
2943,2023-11-25,ORCL,BUY,180.0,466.61
2944,2023-05-01,TGT,BUYY,478.0,393.78
2945,2022-03-16,PYPL,SELL,219.0,262.71
2946,2022-02-15,MSFT,SELL,179.0,353.69
2947,2023-10-19,ORCL,SELL,318.0,429.4
2948,2022-07-30,AMZN,SELL,338.0,389.79
2949,2022-05-21,NFLX,BUY,406.0,363.91
2950,2023-02-16,AMZN,BUY,379.0,124.64
2951,2023-01-18,ADBE,SELL,53.0,50.53
2952,2022-01-09,ORCL,SELL,33.0,493.63
2953,2022-12-17,AMD,SELL,164.0,245.15
2954,2023-02-19,NVDA,BUY,451.0,490.1
2955,2022-06-07,PYPL,SELL,490.0,380.47
2956,2023-04-19,BAC,BUY,264.0,229.8
2957,2023-10-12,AVGO,SELL,152.0,162.18
2958,2022-02-10,GOOGL,SELL,491.0,384.27
2959,2022-11-13,PFE,BUY,357.0,129.74
2960,2022-10-05,PFE,SELL,293.0,387.66
2961,2023-11-09,GOOGL,BUY,221.0,330.06
2962,2023-01-12,IBM,BUY,159.0,71.72
2963,2023-07-06,BAC,BUY,439.0,364.51
2964,2023-09-18,NFLX,BUY,306.0,186.84
2965,2023-01-24,JPM,SELL,255.0,383.9
2966,2022-10-17,TSLA,SELL,433.0,238.86
2967,2023-09-13,KO,SELL,196.0,366.89
2968,2023-03-23,QCOM,BUY,210.0,404.12
2969,2023-01-02,ORCL,SELL,145.0,56.32
2970,2022-12-27,COST,SELL,309.0,82.83
2971,2023-01-04,CSCO,BUY,26.0,108.31
2972,2022-03-06,AVGO,SELL,77.0,79.09
2973,2022-02-25,DIS,BUY,466.0,78.96
2974,2023-01-19,DIS,BUY,38.0,284.43
2975,2023-02-21,MSFT,BUY,357.0,59.96
2976,2023-03-15,WMT,SELL,480.0,374.97
2977,2023-01-31,NFLX,BUY,135.0,311.04
2978,2023-03-17,WMT,BUY,157.0,173.9
2979,2022-05-30,INTC,SELL,388.0,437.88
2980,2023-05-20,ORCL,SELL,121.0,299.6
2981,2022-06-21,PEP,SELL,358.0,322.32
2982,2023-08-27,GOOGL,SELL,250.0,115.66
2983,2022-12-02,PEP,BUY,136.0,324.88
2984,2022-12-02,DIS,BUY,20.0,101.24
2985,2022-08-19,PYPL,BUY,160.0,219.95
2986,2022-02-21,CSCO,SELL,467.0,218.79
2987,2022-12-29,KO,BUY,481.0,279.79
2988,2022-04-30,JPM,SELL,444.0,108.15
2989,2022-12-27,PYPL,BUY,55.0,53.68
2990,2023-08-08,NFLX,SELL,14.0,243.12
2991,2023-02-11,HON,BUY,380.0,138.04
2992,2022-05-16,HON,BUY,318.0,189.81
2993,2023-04-29,TSLA,BUY,138.0,164.29
2994,2022-03-16,ORCL,BUY,279.0,382.41
2995,2022-01-12,AMAT,BUY,17.0,351.14
2996,2022-03-24,UPS,SELL,379.0,308.66
2997,2023-09-17,AMZN,SELL,205.0,264.77
2998,2023-03-06,AAPL,SELL,28.0,379.46
2999,2022-03-24,CSCO,SELL,306.0,386.8
3000,2022-04-15,COST,SELL,432.0,201.02
3001,2022-09-17,GOOGL,SELL,90.0,255.32
3002,2022-05-15,GOOGL,BUY,246.0,142.32
3003,2023-06-02,KO,BUY,74.0,96.07
3004,2023-03-30,NVDA,BUY,315.0,98.77
3005,2022-05-04,AMD,BUY,309.0,52.21
3006,2022-07-11,TSLA,SELL,411.0,213.99
3007,2023-03-01,TSLA,BUY,273.0,145.02
3008,2023-07-19,PYPL,BUY,478.0,105.19
3009,2022-08-10,GOOGL,SELL,207.0,128.08
3010,2022-11-24,NFLX,BUY,308.0,274.2
3011,2022-01-11,PFE,BUY,267.0,349.97
3012,2023-12-01,PFE,BUY,499.0,224.34
3013,2023-10-31,WMT,BUY,246.0,465.55
3014,2022-10-17,KO,SELL,490.0,308.11
3015,2023-01-20,MSFT,SELL,195.0,300.48
3016,2023-01-13,QCOM,SELL,195.0,446.56
